step 00127 (4.44%) | loss: 3.355454 | lrm: 1.00 | dt: 1465.75ms | tok/sec: 89,422 | mfu: 0.00 | epoch: 1 | total time: 2.87m
step 00128 (4.47%) | loss: 3.337824 | lrm: 1.00 | dt: 1466.80ms | tok/sec: 89,359 | mfu: 0.00 | epoch: 1 | total time: 2.90m
step 00129 (4.50%) | loss: 3.363594 | lrm: 1.00 | dt: 1464.65ms | tok/sec: 89,490 | mfu: 0.00 | epoch: 1 | total time: 2.92m
step 00130 (4.54%) | loss: 3.337263 | lrm: 1.00 | dt: 1466.14ms | tok/sec: 89,399 | mfu: 0.00 | epoch: 1 | total time: 2.95m
step 00131 (4.57%) | loss: 3.330252 | lrm: 1.00 | dt: 1464.75ms | tok/sec: 89,483 | mfu: 0.00 | epoch: 1 | total time: 2.97m
step 00132 (4.60%) | loss: 3.346393 | lrm: 1.00 | dt: 1464.29ms | tok/sec: 89,512 | mfu: 0.00 | epoch: 1 | total time: 3.00m
step 00133 (4.63%) | loss: 3.343134 | lrm: 1.00 | dt: 1466.44ms | tok/sec: 89,381 | mfu: 0.00 | epoch: 1 | total time: 3.02m
step 00134 (4.67%) | loss: 3.313011 | lrm: 1.00 | dt: 1466.21ms | tok/sec: 89,395 | mfu: 0.00 | epoch: 1 | total time: 3.04m
step 00135 (4.70%) | loss: 3.319239 | lrm: 1.00 | dt: 1466.62ms | tok/sec: 89,370 | mfu: 0.00 | epoch: 1 | total time: 3.07m
step 00136 (4.74%) | loss: 3.332495 | lrm: 1.00 | dt: 1465.12ms | tok/sec: 89,461 | mfu: 0.00 | epoch: 1 | total time: 3.09m
step 00137 (4.77%) | loss: 3.304978 | lrm: 1.00 | dt: 1466.72ms | tok/sec: 89,364 | mfu: 0.00 | epoch: 1 | total time: 3.12m
step 00138 (4.80%) | loss: 3.294107 | lrm: 1.00 | dt: 1464.47ms | tok/sec: 89,501 | mfu: 0.00 | epoch: 1 | total time: 3.14m
step 00139 (4.84%) | loss: 3.288133 | lrm: 1.00 | dt: 1466.43ms | tok/sec: 89,381 | mfu: 0.00 | epoch: 1 | total time: 3.17m
step 00140 (4.87%) | loss: 3.286182 | lrm: 1.00 | dt: 1465.45ms | tok/sec: 89,441 | mfu: 0.00 | epoch: 1 | total time: 3.19m
step 00141 (4.91%) | loss: 3.269169 | lrm: 1.00 | dt: 1466.78ms | tok/sec: 89,360 | mfu: 0.00 | epoch: 1 | total time: 3.22m
step 00142 (4.95%) | loss: 3.257902 | lrm: 1.00 | dt: 1465.42ms | tok/sec: 89,443 | mfu: 0.00 | epoch: 1 | total time: 3.24m
step 00143 (4.99%) | loss: 3.263124 | lrm: 1.00 | dt: 1466.48ms | tok/sec: 89,378 | mfu: 0.00 | epoch: 1 | total time: 3.26m
step 00144 (5.02%) | loss: 3.246162 | lrm: 1.00 | dt: 1465.84ms | tok/sec: 89,417 | mfu: 0.00 | epoch: 1 | total time: 3.29m
step 00145 (5.06%) | loss: 3.259921 | lrm: 1.00 | dt: 1465.57ms | tok/sec: 89,433 | mfu: 0.00 | epoch: 1 | total time: 3.31m
step 00146 (5.09%) | loss: 3.249966 | lrm: 1.00 | dt: 1466.25ms | tok/sec: 89,392 | mfu: 0.00 | epoch: 1 | total time: 3.34m
step 00147 (5.13%) | loss: 3.235815 | lrm: 1.00 | dt: 1465.20ms | tok/sec: 89,456 | mfu: 0.00 | epoch: 1 | total time: 3.36m
step 00148 (5.16%) | loss: 3.254424 | lrm: 1.00 | dt: 1465.51ms | tok/sec: 89,437 | mfu: 0.00 | epoch: 1 | total time: 3.39m
step 00149 (5.19%) | loss: 3.244662 | lrm: 1.00 | dt: 1464.76ms | tok/sec: 89,483 | mfu: 0.00 | epoch: 1 | total time: 3.41m
step 00150 (5.22%) | loss: 3.233484 | lrm: 1.00 | dt: 1469.24ms | tok/sec: 89,210 | mfu: 0.00 | epoch: 1 | total time: 3.44m
step 00151 (5.26%) | loss: 3.247833 | lrm: 1.00 | dt: 1464.95ms | tok/sec: 89,471 | mfu: 0.00 | epoch: 1 | total time: 3.46m
step 00152 (5.30%) | loss: 3.218271 | lrm: 1.00 | dt: 1467.15ms | tok/sec: 89,338 | mfu: 0.00 | epoch: 1 | total time: 3.48m
step 00153 (5.34%) | loss: 3.237176 | lrm: 1.00 | dt: 1465.45ms | tok/sec: 89,441 | mfu: 0.00 | epoch: 1 | total time: 3.51m
step 00154 (5.37%) | loss: 3.254394 | lrm: 1.00 | dt: 1466.56ms | tok/sec: 89,373 | mfu: 0.00 | epoch: 1 | total time: 3.53m
step 00155 (5.41%) | loss: 3.259477 | lrm: 1.00 | dt: 1465.63ms | tok/sec: 89,430 | mfu: 0.00 | epoch: 1 | total time: 3.56m
